,Latitude,Longitude,Month,Day,DOW,Thefts
14,43.6547112224,-79.4663681479,7,8,Saturday,1
14,43.6547112224,-79.4663681479,7,29,Saturday,1
14,43.6547112224,-79.4663681479,9,22,Sunday,1
14,43.6547112224,-79.4663681479,10,20,Friday,1
14,43.6547112224,-79.4663681479,11,1,Sunday,1
14,43.6547112224,-79.4663681479,11,16,Thursday,1
14,43.6547112224,-79.4663681479,12,7,Thursday,1
14,43.6547112224,-79.4663681479,12,20,Thursday,1
14,43.6547112224,-79.4663681479,12,28,Wednesday,1
16,43.6465782036,-79.4079437965,1,26,Tuesday,1
16,43.6465782036,-79.4079437965,3,17,Friday,1
16,43.6465782036,-79.4079437965,6,18,Saturday,1
16,43.6465782036,-79.4079437965,6,26,Thursday,1
16,43.6465782036,-79.4079437965,7,24,Friday,1
16,43.6465782036,-79.4079437965,8,15,Friday,1
16,43.6465782036,-79.4079437965,8,23,Thursday,1
16,43.6465782036,-79.4079437965,8,24,Monday,1
16,43.6465782036,-79.4079437965,10,29,Monday,1
16,43.6465782036,-79.4079437965,11,20,Monday,1
17,43.6468989084,-79.417586261,4,21,Thursday,2
17,43.6468989084,-79.417586261,7,5,Thursday,1
17,43.6468989084,-79.417586261,8,3,Wednesday,1
17,43.6468989084,-79.417586261,8,13,Saturday,1
17,43.6468989084,-79.417586261,9,3,Thursday,1
17,43.6468989084,-79.417586261,9,23,Saturday,4
17,43.6468989084,-79.417586261,10,13,Friday,1
17,43.6468989084,-79.417586261,11,4,Sunday,1
18,43.679510244,-79.3910471598,1,7,Monday,2
18,43.679510244,-79.3910471598,5,25,Monday,1
18,43.679510244,-79.3910471598,5,28,Tuesday,1
18,43.679510244,-79.3910471598,6,9,Tuesday,1
18,43.679510244,-79.3910471598,6,22,Saturday,1
18,43.679510244,-79.3910471598,7,28,Tuesday,1
18,43.679510244,-79.3910471598,8,14,Friday,1
18,43.679510244,-79.3910471598,8,16,Sunday,2
18,43.679510244,-79.3910471598,9,1,Tuesday,1
18,43.679510244,-79.3910471598,10,16,Wednesday,1
18,43.679510244,-79.3910471598,11,8,Wednesday,1
20,43.6577656355,-79.380479826,1,4,Sunday,1
20,43.6577656355,-79.380479826,1,20,Friday,1
20,43.6577656355,-79.380479826,2,16,Saturday,1
20,43.6577656355,-79.380479826,3,8,Saturday,1
20,43.6577656355,-79.380479826,4,8,Sunday,1
20,43.6577656355,-79.380479826,4,8,Tuesday,1
20,43.6577656355,-79.380479826,4,24,Monday,1
20,43.6577656355,-79.380479826,4,24,Sunday,1
20,43.6577656355,-79.380479826,4,25,Thursday,1
20,43.6577656355,-79.380479826,5,3,Wednesday,1
20,43.6577656355,-79.380479826,5,6,Monday,1
20,43.6577656355,-79.380479826,5,8,Tuesday,1
20,43.6577656355,-79.380479826,5,16,Friday,1
20,43.6577656355,-79.380479826,5,21,Wednesday,1
20,43.6577656355,-79.380479826,5,27,Tuesday,1
20,43.6577656355,-79.380479826,6,11,Wednesday,1
20,43.6577656355,-79.380479826,6,12,Tuesday,1
20,43.6577656355,-79.380479826,6,16,Tuesday,1
20,43.6577656355,-79.380479826,6,17,Monday,1
20,43.6577656355,-79.380479826,6,17,Tuesday,1
20,43.6577656355,-79.380479826,6,21,Thursday,1
20,43.6577656355,-79.380479826,6,22,Sunday,1
20,43.6577656355,-79.380479826,6,24,Wednesday,1
20,43.6577656355,-79.380479826,6,29,Friday,1
20,43.6577656355,-79.380479826,7,14,Monday,1
20,43.6577656355,-79.380479826,7,14,Saturday,1
20,43.6577656355,-79.380479826,7,14,Sunday,1
20,43.6577656355,-79.380479826,7,15,Monday,1
20,43.6577656355,-79.380479826,7,16,Monday,1
20,43.6577656355,-79.380479826,7,17,Tuesday,1
20,43.6577656355,-79.380479826,7,18,Thursday,1
20,43.6577656355,-79.380479826,7,21,Friday,1
20,43.6577656355,-79.380479826,7,22,Sunday,1
20,43.6577656355,-79.380479826,7,24,Tuesday,1
20,43.6577656355,-79.380479826,8,8,Friday,1
20,43.6577656355,-79.380479826,8,14,Tuesday,1
20,43.6577656355,-79.380479826,8,15,Tuesday,1
20,43.6577656355,-79.380479826,8,16,Thursday,1
20,43.6577656355,-79.380479826,8,21,Sunday,1
20,43.6577656355,-79.380479826,8,22,Monday,1
20,43.6577656355,-79.380479826,8,24,Saturday,1
20,43.6577656355,-79.380479826,8,27,Thursday,1
20,43.6577656355,-79.380479826,9,5,Friday,1
20,43.6577656355,-79.380479826,9,6,Thursday,1
20,43.6577656355,-79.380479826,9,7,Wednesday,1
20,43.6577656355,-79.380479826,9,9,Monday,2
20,43.6577656355,-79.380479826,9,11,Thursday,1
20,43.6577656355,-79.380479826,9,17,Monday,1
20,43.6577656355,-79.380479826,9,17,Saturday,1
20,43.6577656355,-79.380479826,9,22,Tuesday,1
20,43.6577656355,-79.380479826,9,24,Sunday,1
20,43.6577656355,-79.380479826,9,25,Friday,1
20,43.6577656355,-79.380479826,9,30,Monday,1
20,43.6577656355,-79.380479826,10,5,Friday,1
20,43.6577656355,-79.380479826,10,10,Friday,1
20,43.6577656355,-79.380479826,10,10,Tuesday,1
20,43.6577656355,-79.380479826,10,15,Thursday,3
20,43.6577656355,-79.380479826,10,18,Thursday,1
20,43.6577656355,-79.380479826,10,24,Tuesday,1
20,43.6577656355,-79.380479826,10,27,Friday,1
20,43.6577656355,-79.380479826,10,31,Monday,1
20,43.6577656355,-79.380479826,11,1,Sunday,1
20,43.6577656355,-79.380479826,11,2,Monday,1
20,43.6577656355,-79.380479826,11,9,Wednesday,1
20,43.6577656355,-79.380479826,11,16,Thursday,1
20,43.6577656355,-79.380479826,11,23,Wednesday,1
20,43.6577656355,-79.380479826,11,26,Sunday,1
20,43.6577656355,-79.380479826,11,27,Tuesday,1
20,43.6577656355,-79.380479826,11,29,Friday,1
20,43.6577656355,-79.380479826,11,29,Wednesday,1
20,43.6577656355,-79.380479826,12,14,Monday,1
21,43.6519627217,-79.3663420506,1,7,Saturday,1
21,43.6519627217,-79.3663420506,1,9,Wednesday,1
21,43.6519627217,-79.3663420506,3,31,Sunday,1
21,43.6519627217,-79.3663420506,4,11,Thursday,2
21,43.6519627217,-79.3663420506,5,3,Wednesday,1
21,43.6519627217,-79.3663420506,5,13,Wednesday,1
21,43.6519627217,-79.3663420506,5,17,Thursday,1
21,43.6519627217,-79.3663420506,5,21,Thursday,1
21,43.6519627217,-79.3663420506,5,23,Friday,1
21,43.6519627217,-79.3663420506,6,9,Monday,3
21,43.6519627217,-79.3663420506,6,13,Saturday,1
21,43.6519627217,-79.3663420506,6,14,Wednesday,1
21,43.6519627217,-79.3663420506,6,19,Monday,1
21,43.6519627217,-79.3663420506,6,20,Wednesday,1
21,43.6519627217,-79.3663420506,6,23,Thursday,1
21,43.6519627217,-79.3663420506,6,23,Tuesday,2
21,43.6519627217,-79.3663420506,6,28,Saturday,1
21,43.6519627217,-79.3663420506,6,29,Thursday,1
21,43.6519627217,-79.3663420506,7,18,Monday,1
21,43.6519627217,-79.3663420506,7,23,Tuesday,1
21,43.6519627217,-79.3663420506,8,6,Wednesday,1
21,43.6519627217,-79.3663420506,8,9,Wednesday,1
21,43.6519627217,-79.3663420506,8,11,Saturday,1
21,43.6519627217,-79.3663420506,8,15,Monday,1
21,43.6519627217,-79.3663420506,8,20,Thursday,1
21,43.6519627217,-79.3663420506,9,3,Saturday,1
21,43.6519627217,-79.3663420506,9,4,Tuesday,1
21,43.6519627217,-79.3663420506,9,10,Tuesday,1
21,43.6519627217,-79.3663420506,9,14,Sunday,1
21,43.6519627217,-79.3663420506,9,23,Wednesday,2
21,43.6519627217,-79.3663420506,10,6,Thursday,1
21,43.6519627217,-79.3663420506,10,7,Monday,1
21,43.6519627217,-79.3663420506,10,7,Tuesday,1
21,43.6519627217,-79.3663420506,10,9,Monday,1
21,43.6519627217,-79.3663420506,10,25,Friday,1
21,43.6519627217,-79.3663420506,10,28,Saturday,1
21,43.6519627217,-79.3663420506,11,1,Wednesday,1
21,43.6519627217,-79.3663420506,11,3,Sunday,1
21,43.6519627217,-79.3663420506,11,3,Tuesday,1
21,43.6519627217,-79.3663420506,11,25,Wednesday,2
22,43.6565589128,-79.3793385702,2,27,Tuesday,1
22,43.6565589128,-79.3793385702,3,16,Wednesday,1
22,43.6565589128,-79.3793385702,4,5,Saturday,1
22,43.6565589128,-79.3793385702,4,11,Friday,1
22,43.6565589128,-79.3793385702,5,13,Tuesday,1
22,43.6565589128,-79.3793385702,5,14,Tuesday,1
22,43.6565589128,-79.3793385702,5,19,Thursday,1
22,43.6565589128,-79.3793385702,5,21,Saturday,1
22,43.6565589128,-79.3793385702,5,23,Monday,1
22,43.6565589128,-79.3793385702,5,26,Tuesday,1
22,43.6565589128,-79.3793385702,5,30,Wednesday,1
22,43.6565589128,-79.3793385702,6,1,Wednesday,1
22,43.6565589128,-79.3793385702,6,4,Tuesday,1
22,43.6565589128,-79.3793385702,6,8,Saturday,1
22,43.6565589128,-79.3793385702,6,13,Friday,1
22,43.6565589128,-79.3793385702,6,19,Monday,1
22,43.6565589128,-79.3793385702,6,20,Wednesday,1
22,43.6565589128,-79.3793385702,6,26,Sunday,1
22,43.6565589128,-79.3793385702,7,1,Friday,1
22,43.6565589128,-79.3793385702,7,3,Sunday,1
22,43.6565589128,-79.3793385702,7,4,Tuesday,1
22,43.6565589128,-79.3793385702,7,7,Monday,1
22,43.6565589128,-79.3793385702,7,8,Saturday,2
22,43.6565589128,-79.3793385702,7,11,Friday,1
22,43.6565589128,-79.3793385702,7,12,Saturday,1
22,43.6565589128,-79.3793385702,7,13,Sunday,1
22,43.6565589128,-79.3793385702,7,16,Thursday,1
22,43.6565589128,-79.3793385702,7,17,Tuesday,1
22,43.6565589128,-79.3793385702,7,19,Tuesday,1
22,43.6565589128,-79.3793385702,7,23,Monday,1
22,43.6565589128,-79.3793385702,8,2,Friday,1
22,43.6565589128,-79.3793385702,8,9,Sunday,1
22,43.6565589128,-79.3793385702,8,13,Monday,1
22,43.6565589128,-79.3793385702,8,14,Monday,1
22,43.6565589128,-79.3793385702,8,16,Thursday,2
22,43.6565589128,-79.3793385702,8,18,Thursday,1
22,43.6565589128,-79.3793385702,8,20,Sunday,1
22,43.6565589128,-79.3793385702,8,24,Wednesday,1
22,43.6565589128,-79.3793385702,8,25,Friday,1
22,43.6565589128,-79.3793385702,9,14,Sunday,1
22,43.6565589128,-79.3793385702,9,15,Monday,1
22,43.6565589128,-79.3793385702,9,16,Wednesday,1
22,43.6565589128,-79.3793385702,9,19,Wednesday,1
22,43.6565589128,-79.3793385702,9,24,Monday,1
22,43.6565589128,-79.3793385702,9,24,Tuesday,1
22,43.6565589128,-79.3793385702,9,25,Friday,1
22,43.6565589128,-79.3793385702,9,25,Wednesday,1
22,43.6565589128,-79.3793385702,10,2,Tuesday,1
22,43.6565589128,-79.3793385702,10,9,Wednesday,1
22,43.6565589128,-79.3793385702,11,2,Monday,2
22,43.6565589128,-79.3793385702,12,3,Wednesday,1
23,43.6487811931,-79.3892098796,1,16,Monday,1
23,43.6487811931,-79.3892098796,2,21,Thursday,1
23,43.6487811931,-79.3892098796,4,27,Thursday,1
23,43.6487811931,-79.3892098796,5,5,Saturday,2
23,43.6487811931,-79.3892098796,5,12,Thursday,1
23,43.6487811931,-79.3892098796,5,13,Sunday,1
23,43.6487811931,-79.3892098796,5,19,Sunday,1
23,43.6487811931,-79.3892098796,5,27,Sunday,1
23,43.6487811931,-79.3892098796,5,30,Monday,1
23,43.6487811931,-79.3892098796,6,12,Friday,1
23,43.6487811931,-79.3892098796,6,17,Tuesday,1
23,43.6487811931,-79.3892098796,6,22,Saturday,1
23,43.6487811931,-79.3892098796,6,24,Friday,1
23,43.6487811931,-79.3892098796,7,6,Saturday,1
23,43.6487811931,-79.3892098796,7,12,Tuesday,1
23,43.6487811931,-79.3892098796,7,30,Thursday,1
23,43.6487811931,-79.3892098796,8,5,Wednesday,1
23,43.6487811931,-79.3892098796,8,9,Thursday,1
23,43.6487811931,-79.3892098796,8,13,Monday,1
23,43.6487811931,-79.3892098796,8,15,Friday,1
23,43.6487811931,-79.3892098796,8,15,Wednesday,1
23,43.6487811931,-79.3892098796,8,16,Sunday,1
23,43.6487811931,-79.3892098796,8,28,Monday,1
23,43.6487811931,-79.3892098796,9,7,Monday,2
23,43.6487811931,-79.3892098796,9,12,Monday,2
23,43.6487811931,-79.3892098796,9,13,Tuesday,1
23,43.6487811931,-79.3892098796,9,15,Tuesday,2
23,43.6487811931,-79.3892098796,10,6,Thursday,1
23,43.6487811931,-79.3892098796,10,11,Saturday,1
23,43.6487811931,-79.3892098796,10,13,Friday,1
23,43.6487811931,-79.3892098796,10,18,Sunday,1
23,43.6487811931,-79.3892098796,10,20,Tuesday,1
23,43.6487811931,-79.3892098796,10,29,Saturday,1
23,43.6487811931,-79.3892098796,11,21,Wednesday,1
24,43.6437906732,-79.3814651014,1,18,Wednesday,1
24,43.6437906732,-79.3814651014,2,17,Monday,1
24,43.6437906732,-79.3814651014,3,18,Monday,2
24,43.6437906732,-79.3814651014,5,4,Thursday,1
24,43.6437906732,-79.3814651014,5,5,Thursday,1
24,43.6437906732,-79.3814651014,5,14,Monday,2
24,43.6437906732,-79.3814651014,5,16,Thursday,1
24,43.6437906732,-79.3814651014,5,23,Monday,1
24,43.6437906732,-79.3814651014,5,29,Wednesday,1
24,43.6437906732,-79.3814651014,6,2,Tuesday,1
24,43.6437906732,-79.3814651014,6,11,Sunday,1
24,43.6437906732,-79.3814651014,6,12,Tuesday,1
24,43.6437906732,-79.3814651014,7,4,Saturday,1
24,43.6437906732,-79.3814651014,7,10,Friday,1
24,43.6437906732,-79.3814651014,7,26,Thursday,1
24,43.6437906732,-79.3814651014,7,29,Friday,1
24,43.6437906732,-79.3814651014,8,3,Saturday,1
24,43.6437906732,-79.3814651014,8,7,Wednesday,1
24,43.6437906732,-79.3814651014,8,17,Friday,1
24,43.6437906732,-79.3814651014,8,17,Monday,1
24,43.6437906732,-79.3814651014,8,19,Saturday,1
24,43.6437906732,-79.3814651014,8,21,Sunday,1
24,43.6437906732,-79.3814651014,9,19,Tuesday,1
24,43.6437906732,-79.3814651014,9,25,Friday,1
24,43.6437906732,-79.3814651014,10,10,Saturday,2
24,43.6437906732,-79.3814651014,11,21,Saturday,2
24,43.6437906732,-79.3814651014,12,12,Thursday,1
24,43.6437906732,-79.3814651014,12,31,Saturday,1
25,43.6508344042,-79.3808769999,3,14,Thursday,1
25,43.6508344042,-79.3808769999,3,24,Sunday,1
25,43.6508344042,-79.3808769999,4,2,Thursday,1
25,43.6508344042,-79.3808769999,5,8,Monday,1
25,43.6508344042,-79.3808769999,5,8,Tuesday,1
25,43.6508344042,-79.3808769999,5,10,Tuesday,1
25,43.6508344042,-79.3808769999,5,13,Monday,1
25,43.6508344042,-79.3808769999,5,14,Wednesday,1
25,43.6508344042,-79.3808769999,5,15,Thursday,1
25,43.6508344042,-79.3808769999,5,17,Tuesday,1
25,43.6508344042,-79.3808769999,5,18,Friday,1
25,43.6508344042,-79.3808769999,5,30,Thursday,1
25,43.6508344042,-79.3808769999,5,30,Tuesday,1
25,43.6508344042,-79.3808769999,5,31,Friday,1
25,43.6508344042,-79.3808769999,6,6,Tuesday,1
25,43.6508344042,-79.3808769999,6,17,Monday,2
25,43.6508344042,-79.3808769999,6,17,Tuesday,1
25,43.6508344042,-79.3808769999,6,18,Saturday,1
25,43.6508344042,-79.3808769999,6,22,Wednesday,1
25,43.6508344042,-79.3808769999,6,27,Monday,1
25,43.6508344042,-79.3808769999,7,1,Monday,1
25,43.6508344042,-79.3808769999,7,4,Thursday,1
25,43.6508344042,-79.3808769999,7,6,Monday,1
25,43.6508344042,-79.3808769999,7,6,Wednesday,1
25,43.6508344042,-79.3808769999,7,11,Thursday,1
25,43.6508344042,-79.3808769999,7,16,Tuesday,1
25,43.6508344042,-79.3808769999,7,17,Friday,1
25,43.6508344042,-79.3808769999,7,17,Wednesday,1
25,43.6508344042,-79.3808769999,7,20,Monday,1
25,43.6508344042,-79.3808769999,7,26,Friday,1
25,43.6508344042,-79.3808769999,7,26,Thursday,1
25,43.6508344042,-79.3808769999,8,7,Wednesday,1
25,43.6508344042,-79.3808769999,8,14,Monday,1
25,43.6508344042,-79.3808769999,8,15,Wednesday,1
25,43.6508344042,-79.3808769999,8,16,Wednesday,1
25,43.6508344042,-79.3808769999,8,17,Monday,1
25,43.6508344042,-79.3808769999,8,19,Friday,1
25,43.6508344042,-79.3808769999,8,20,Monday,1
25,43.6508344042,-79.3808769999,8,22,Friday,1
25,43.6508344042,-79.3808769999,8,25,Thursday,1
25,43.6508344042,-79.3808769999,8,28,Friday,1
25,43.6508344042,-79.3808769999,9,6,Saturday,1
25,43.6508344042,-79.3808769999,9,19,Thursday,1
25,43.6508344042,-79.3808769999,11,2,Monday,1
25,43.6508344042,-79.3808769999,11,3,Tuesday,1
25,43.6508344042,-79.3808769999,11,4,Friday,1
25,43.6508344042,-79.3808769999,11,8,Wednesday,1
26,43.6665134282,-79.4057839572,1,18,Saturday,1
26,43.6665134282,-79.4057839572,2,28,Wednesday,1
26,43.6665134282,-79.4057839572,3,19,Thursday,2
26,43.6665134282,-79.4057839572,3,20,Friday,1
26,43.6665134282,-79.4057839572,3,26,Monday,1
26,43.6665134282,-79.4057839572,4,5,Sunday,1
26,43.6665134282,-79.4057839572,4,14,Tuesday,1
26,43.6665134282,-79.4057839572,4,20,Saturday,1
26,43.6665134282,-79.4057839572,4,25,Saturday,1
26,43.6665134282,-79.4057839572,5,6,Saturday,1
26,43.6665134282,-79.4057839572,5,9,Tuesday,1
26,43.6665134282,-79.4057839572,5,25,Friday,1
26,43.6665134282,-79.4057839572,6,1,Thursday,1
26,43.6665134282,-79.4057839572,6,16,Thursday,1
26,43.6665134282,-79.4057839572,6,19,Wednesday,1
26,43.6665134282,-79.4057839572,6,21,Tuesday,1
26,43.6665134282,-79.4057839572,6,22,Saturday,1
26,43.6665134282,-79.4057839572,6,26,Wednesday,1
26,43.6665134282,-79.4057839572,6,28,Friday,1
26,43.6665134282,-79.4057839572,7,9,Monday,1
26,43.6665134282,-79.4057839572,7,9,Thursday,1
26,43.6665134282,-79.4057839572,7,16,Sunday,1
26,43.6665134282,-79.4057839572,7,20,Saturday,1
26,43.6665134282,-79.4057839572,7,30,Wednesday,1
26,43.6665134282,-79.4057839572,8,13,Monday,1
26,43.6665134282,-79.4057839572,8,15,Saturday,1
26,43.6665134282,-79.4057839572,8,16,Sunday,1
26,43.6665134282,-79.4057839572,8,18,Saturday,1
26,43.6665134282,-79.4057839572,8,21,Wednesday,1
26,43.6665134282,-79.4057839572,8,22,Thursday,2
26,43.6665134282,-79.4057839572,9,1,Tuesday,1
26,43.6665134282,-79.4057839572,9,8,Saturday,1
26,43.6665134282,-79.4057839572,9,24,Wednesday,1
26,43.6665134282,-79.4057839572,9,28,Monday,1
26,43.6665134282,-79.4057839572,10,12,Wednesday,1
26,43.6665134282,-79.4057839572,10,13,Friday,1
26,43.6665134282,-79.4057839572,10,17,Monday,1
26,43.6665134282,-79.4057839572,10,18,Sunday,1
26,43.6665134282,-79.4057839572,11,1,Sunday,1
26,43.6665134282,-79.4057839572,11,30,Saturday,2
26,43.6665134282,-79.4057839572,11,30,Wednesday,1
26,43.6665134282,-79.4057839572,12,12,Tuesday,1
26,43.6665134282,-79.4057839572,12,16,Friday,1
26,43.6665134282,-79.4057839572,12,31,Tuesday,1
28,43.7082699051,-79.4000640485,2,8,Thursday,1
28,43.7082699051,-79.4000640485,4,13,Monday,1
28,43.7082699051,-79.4000640485,4,20,Saturday,1
28,43.7082699051,-79.4000640485,5,12,Monday,1
28,43.7082699051,-79.4000640485,5,14,Monday,1
28,43.7082699051,-79.4000640485,6,6,Monday,1
28,43.7082699051,-79.4000640485,7,11,Saturday,1
28,43.7082699051,-79.4000640485,7,16,Sunday,1
28,43.7082699051,-79.4000640485,8,17,Thursday,1
28,43.7082699051,-79.4000640485,8,18,Tuesday,1
28,43.7082699051,-79.4000640485,8,27,Thursday,1
28,43.7082699051,-79.4000640485,8,29,Tuesday,1
28,43.7082699051,-79.4000640485,9,3,Saturday,2
28,43.7082699051,-79.4000640485,9,8,Friday,1
28,43.7082699051,-79.4000640485,9,20,Friday,2
28,43.7082699051,-79.4000640485,9,21,Wednesday,2
28,43.7082699051,-79.4000640485,9,22,Tuesday,1
28,43.7082699051,-79.4000640485,9,23,Sunday,1
28,43.7082699051,-79.4000640485,9,24,Sunday,1
28,43.7082699051,-79.4000640485,10,29,Thursday,1
28,43.7082699051,-79.4000640485,11,18,Wednesday,1
28,43.7082699051,-79.4000640485,11,22,Friday,1
29,43.6595417581,-79.3826468223,1,11,Sunday,1
29,43.6595417581,-79.3826468223,2,22,Friday,1
29,43.6595417581,-79.3826468223,3,12,Thursday,1
29,43.6595417581,-79.3826468223,3,18,Tuesday,1
29,43.6595417581,-79.3826468223,3,21,Saturday,1
29,43.6595417581,-79.3826468223,4,1,Wednesday,1
29,43.6595417581,-79.3826468223,4,5,Sunday,1
29,43.6595417581,-79.3826468223,4,8,Tuesday,1
29,43.6595417581,-79.3826468223,4,10,Monday,1
29,43.6595417581,-79.3826468223,4,16,Saturday,1
29,43.6595417581,-79.3826468223,4,17,Friday,1
29,43.6595417581,-79.3826468223,4,19,Saturday,1
29,43.6595417581,-79.3826468223,4,19,Thursday,1
29,43.6595417581,-79.3826468223,4,23,Sunday,2
29,43.6595417581,-79.3826468223,4,26,Friday,1
29,43.6595417581,-79.3826468223,4,27,Wednesday,1
29,43.6595417581,-79.3826468223,4,28,Monday,1
29,43.6595417581,-79.3826468223,4,30,Saturday,1
29,43.6595417581,-79.3826468223,5,8,Monday,1
29,43.6595417581,-79.3826468223,5,12,Monday,1
29,43.6595417581,-79.3826468223,5,15,Monday,1
29,43.6595417581,-79.3826468223,5,16,Thursday,1
29,43.6595417581,-79.3826468223,5,16,Wednesday,1
29,43.6595417581,-79.3826468223,5,19,Sunday,2
29,43.6595417581,-79.3826468223,5,20,Friday,1
29,43.6595417581,-79.3826468223,5,22,Monday,2
29,43.6595417581,-79.3826468223,6,3,Friday,1
29,43.6595417581,-79.3826468223,6,5,Friday,1
29,43.6595417581,-79.3826468223,6,5,Monday,1
29,43.6595417581,-79.3826468223,6,6,Saturday,1
29,43.6595417581,-79.3826468223,6,9,Saturday,3
29,43.6595417581,-79.3826468223,6,9,Thursday,1
29,43.6595417581,-79.3826468223,6,9,Tuesday,1
29,43.6595417581,-79.3826468223,6,11,Monday,2
29,43.6595417581,-79.3826468223,6,12,Friday,1
29,43.6595417581,-79.3826468223,6,15,Friday,1
29,43.6595417581,-79.3826468223,6,20,Monday,1
29,43.6595417581,-79.3826468223,6,21,Wednesday,1
29,43.6595417581,-79.3826468223,6,23,Tuesday,1
29,43.6595417581,-79.3826468223,6,28,Thursday,1
29,43.6595417581,-79.3826468223,7,2,Tuesday,2
29,43.6595417581,-79.3826468223,7,4,Friday,1
29,43.6595417581,-79.3826468223,7,4,Tuesday,1
29,43.6595417581,-79.3826468223,7,6,Monday,2
29,43.6595417581,-79.3826468223,7,8,Monday,5
29,43.6595417581,-79.3826468223,7,12,Sunday,1
29,43.6595417581,-79.3826468223,7,15,Tuesday,1
29,43.6595417581,-79.3826468223,7,16,Thursday,1
29,43.6595417581,-79.3826468223,7,17,Wednesday,1
29,43.6595417581,-79.3826468223,7,19,Sunday,1
29,43.6595417581,-79.3826468223,7,20,Saturday,1
